1686178800000,26275.90000000,26317.06000000,26275.89000000,26309.00000000,98.14305000,1686179099999,2581297.19698800,2829,47.33648000,1244857.97431150,0
1686179100000,26308.99000000,26313.94000000,26284.00000000,26296.84000000,75.72741000,1686179399999,1991120.53483170,2167,32.96769000,866770.06331810,0
1686179400000,26296.84000000,26296.85000000,26257.35000000,26267.84000000,132.56492000,1686179699999,3482605.82998090,3398,47.05991000,1236228.26718650,0
1686179700000,26267.83000000,26314.13000000,26267.83000000,26305.31000000,104.57875000,1686179999999,2749447.95576270,2786,74.30170000,1953322.93836670,0
1686180000000,26305.30000000,26327.98000000,26299.12000000,26322.58000000,65.45338000,1686180299999,1722342.75464190,2159,38.79604000,1020910.91014800,0
1686180300000,26322.58000000,26322.59000000,26308.58000000,26308.58000000,50.47003000,1686180599999,1328166.10696870,1748,17.70253000,465841.34981030,0
1686180600000,26308.58000000,26353.97000000,26306.70000000,26353.97000000,105.96258000,1686180899999,2790505.24236580,3343,67.65274000,1781496.44162650,0
1686180900000,26353.96000000,26353.97000000,26332.29000000,26344.96000000,45.69820000,1686181199999,1203689.94468640,1723,13.45745000,354417.16391450,0
1686181200000,26344.95000000,26349.35000000,26335.73000000,26349.34000000,38.44460000,1686181499999,1012733.31963380,1552,18.23828000,480426.74524020,0
1686181500000,26349.34000000,26364.95000000,26335.55000000,26351.01000000,75.23680000,1686181799999,1982474.86977730,2493,26.57271000,700158.06983290,0
1686181800000,26351.00000000,26364.81000000,26341.89000000,26364.81000000,37.95111000,1686182099999,1000171.31526570,1784,20.45715000,539097.66633540,0
1686182100000,26364.80000000,26364.81000000,26324.50000000,26339.34000000,189.80444000,1686182399999,5000130.42066460,2530,31.65128000,833852.76645680,0
1686182400000,26339.34000000,26341.32000000,26329.85000000,26341.31000000,161.38596000,1686182699999,4250516.70537970,2981,49.09901000,1293105.73281750,0
1686182700000,26341.31000000,26361.31000000,26316.29000000,26317.88000000,140.36898000,1686182999999,3696897.36900510,3301,38.23117000,1006860.53486150,0
1686183000000,26317.88000000,26382.28000000,26317.88000000,26330.20000000,132.63021000,1686183299999,3495773.16541580,3739,66.68426000,1757558.42438920,0
1686183300000,26330.19000000,26356.74000000,26305.11000000,26350.43000000,116.95178000,1686183599999,3078815.22583690,3119,68.54883000,1804301.12829450,0
1686183600000,26350.42000000,26360.01000000,26322.36000000,26344.05000000,142.30666000,1686183899999,3748864.63214770,2749,57.05685000,1503080.33038550,0
1686183900000,26344.04000000,26376.85000000,26336.43000000,26373.08000000,100.45136000,1686184199999,2647792.08182930,2624,60.76985000,1601861.88327230,0
1686184200000,26373.07000000,26400.00000000,26362.54000000,26389.67000000,191.24132000,1686184499999,5045065.67783800,3873,99.90449000,2635438.29121120,0
1686184500000,26389.67000000,26440.49000000,26383.67000000,26402.10000000,166.43270000,1686184799999,4394693.16119310,3906,83.79507000,2212427.52602080,0
1686184800000,26402.10000000,26402.10000000,26369.77000000,26376.60000000,129.97185000,1686185099999,3429207.54975120,2828,52.64865000,1389003.16277750,0
1686185100000,26376.61000000,26383.26000000,26368.61000000,26373.58000000,92.10592000,1686185399999,2429140.94823160,1761,59.21798000,1561741.44264300,0
1686185400000,26373.58000000,26415.03000000,26366.54000000,26412.31000000,74.35234000,1686185699999,1962277.26831250,2439,40.07808000,1057681.66407960,0
1686185700000,26412.31000000,26412.32000000,26390.00000000,26390.01000000,55.79101000,1686185999999,1472772.92805340,1796,18.06387000,476835.15763080,0
1686186000000,26390.01000000,26399.32000000,26383.90000000,26389.72000000,123.85974000,1686186299999,3268715.55675620,2165,41.92108000,1106335.39266620,0
1686186300000,26389.73000000,26419.63000000,26389.72000000,26419.63000000,65.95021000,1686186599999,1741592.47390710,2105,33.30699000,879487.08781150,0
1686186600000,26419.63000000,26463.10000000,26415.67000000,26460.98000000,145.38134000,1686186899999,3843420.54394010,3864,86.06235000,2275316.70608870,0
1686186900000,26460.98000000,26463.16000000,26427.29000000,26434.18000000,68.18619000,1686187199999,1803023.37192910,1905,28.85552000,763040.21020010,0
1686187200000,26434.18000000,26454.67000000,26431.59000000,26453.97000000,90.98773000,1686187499999,2405871.37585940,2152,56.98586000,1506886.39647270,0
1686187500000,26453.96000000,26470.00000000,26447.44000000,26464.52000000,85.90809000,1686187799999,2273051.57833420,2355,42.73893000,1130813.07128480,0
1686187800000,26464.52000000,26466.66000000,26413.85000000,26440.00000000,114.00777000,1686188099999,3014452.65997050,3165,51.18199000,1353277.16111070,0
1686188100000,26440.00000000,26464.32000000,26440.00000000,26451.15000000,81.49017000,1686188399999,2155315.40483560,1694,47.09568000,1245656.14356620,0
1686188400000,26451.16000000,26452.46000000,26436.49000000,26443.16000000,95.19051000,1686188699999,2517132.20982940,1711,42.59023000,1126235.57276830,0
1686188700000,26443.16000000,26449.58000000,26425.52000000,26427.47000000,56.35870000,1686188999999,1489904.50497680,2142,22.89859000,605311.20927560,0
1686189000000,26427.47000000,26436.45000000,26424.14000000,26431.78000000,44.66973000,1686189299999,1180584.96969840,1734,21.31476000,563317.20541880,0
1686189300000,26431.79000000,26446.42000000,26431.78000000,26443.60000000,50.66509000,1686189599999,1339481.30329500,1676,26.22281000,693230.73175150,0
1686189600000,26443.60000000,26446.00000000,26434.60000000,26434.60000000,50.66759000,1686189899999,1339659.47818140,1845,10.83810000,286552.19952550,0
1686189900000,26434.61000000,26442.23000000,26425.31000000,26425.32000000,50.50973000,1686190199999,1335198.22706880,2050,20.52162000,542453.01434880,0
1686190200000,26425.32000000,26430.00000000,26395.13000000,26408.00000000,67.67423000,1686190499999,1787369.11209490,2244,26.62749000,703210.69846870,0
1686190500000,26408.00000000,26412.76000000,26392.39000000,26396.43000000,65.41883000,1686190799999,1727159.23366460,2147,23.09286000,609665.51010800,0
1686190800000,26396.43000000,26435.05000000,26395.21000000,26428.83000000,57.26879000,1686191099999,1512773.30903360,1987,38.82086000,1025399.14811220,0
1686191100000,26428.83000000,26445.83000000,26428.83000000,26445.82000000,47.21877000,1686191399999,1248247.27061260,1635,22.97289000,607324.62263690,0
1686191400000,26445.83000000,26445.92000000,26427.12000000,26427.12000000,26.83355000,1686191699999,709361.82008570,1533,6.62987000,175246.44653970,0
1686191700000,26427.12000000,26432.91000000,26412.75000000,26426.92000000,38.60022000,1686191999999,1019928.57932700,1585,12.84386000,339372.67584180,0
1686192000000,26426.92000000,26426.92000000,26420.00000000,26423.47000000,18.44183000,1686192299999,487313.02942050,1141,5.53404000,146226.13510240,0
1686192300000,26423.46000000,26423.47000000,26372.76000000,26372.77000000,39.03559000,1686192599999,1030356.93639340,2007,6.57503000,173543.84636120,0
1686192600000,26372.77000000,26390.20000000,26363.48000000,26390.17000000,533.23004000,1686192899999,14064712.49895700,4017,327.30898000,8633203.55370070,0
1686192900000,26390.17000000,26399.86000000,26382.52000000,26386.51000000,38.39414000,1686193199999,1013321.78589760,1812,14.26810000,376523.14441180,0
1686193200000,26386.50000000,26386.51000000,26362.87000000,26377.60000000,62.28873000,1686193499999,1642888.61453040,2495,26.73500000,705111.45536620,0
1686193500000,26377.61000000,26385.00000000,26361.27000000,26361.28000000,67.75361000,1686193799999,1787211.55256570,1984,21.73464000,573284.14409750,0
